Business_Id_B,Business_Name_B,Author_Id_F,Author_Name_F,Form_Id_F,Form_Name_F,File_Id_F,File_Name_F,Section_Id_F,Data_Section_Id_F,Parent_Data_Section_Id_F,Section_Id_338_H1,Data_Section_Id_338_H1,SiteID_H1,Transect_H1,Date_H1,Start_time_H1,Observer_H1...18,ObserverOther_H1,Observer_H1...20,GPS_H1,Weather_H1,Temp_C_H1,Section_Id_339_H2,Data_Section_Id_339_H2,P1 Vis_rank_H2,P2 Vis_rank_H2,P3 Vis_rank_H2,P4 Vis_rank_H2,P5 Vis_rank_H2,P6 Vis_rank_H2,End_time_H2,Notes_H2,Section_Id_340_I3,Data_Section_Id_340_I3,Animal_I3,AnimObsTime_I3,SeenHeard_I3,Species_I3,Animal_sp_other_I3,L or R of trans_I3,Waypoint no._I3,Distance to animal_I3,Bearing to A._I3,Dist_F_Transect_I3,Tree species_I3,Tree_sp_other_I3,SeenX2_I3,VBAUse_I3,Incidental_I3,Comments_I3
5,Arthur Rylah Institute,27,ARI,135,NA,111626,BBRR_F13,340,544895,0,338,544893,BBRR-13,NA,27/4/2021,19:05:05,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,544894,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,19:54:18,Cold and clear with bright moonlight.,340,544895,1,19:22:03,Heard,Southern Boobook,NA,Left,114,120,20,204,NA,NA,No,NA,NA,Heard a few times slightly off the transect and back along it.
5,Arthur Rylah Institute,27,ARI,135,NA,111626,BBRR_F13,340,544896,0,338,544893,BBRR-13,NA,27/4/2021,19:05:05,Other,Owen Lishmund,2,Other,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,544894,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,19:54:18,Cold and clear with bright moonlight.,340,544896,2,19:47:55,Heard,Yellow-bellied Glider,NA,Left,115,120,10,465,NA,NA,No,NA,NA,Heard once at considerable distance down the slope.
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536952,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536952,1,00:07:52,Seen,Southern Greater Glider,NA,Left,196,61,301,16,NA,NA,No,NA,NA,High up in a E. fastigata- pretty obscured.
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536953,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536953,2,00:19:59,Seen,Mountain Brush-tailed Possum,NA,Right,197,48,207,84,NA,NA,Yes,NA,NA,Crossed rd on ground
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536954,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536954,3,00:21:29,Heard,Mountain Brush-tailed Possum,NA,Left,197,NA,NA,NA,NA,NA,Yes,NA,NA,Another bobuck heard just after saw one crossing rd. Fighty distressy hissing alarm calls.
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536955,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536955,4,00:37:42,Seen,Southern Greater Glider,NA,Left,198,7,306,135,Eucalyptus sp,NA,Yes,NA,NA,In very top of very tall E. fastigata right on tk. Didn't see until I'd past it and was at 161m from start pt. Went back to take perpendicular measurements. B&W. One of a pair.
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536956,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536956,5,00:43:34,Seen,Southern Greater Glider,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2nd indiv- up high
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536957,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536957,6,00:46:06,Seen,Mountain Brush-tailed Possum,NA,Left,199,19,320,218,Dead,NA,Yes,NA,NA,Sitting in dead acacia
5,Arthur Rylah Institute,27,ARI,135,NA,109963,BBRR-45,340,536958,0,338,536950,BBRR-45,NA,15/4/2021,00:06:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud moderate@-@Raining@-@Vis - Dark@-@Wind nil or light,5,339,536951,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:06:12,Road transect- did 10 min/100m. Started drizzling- then raining- especially from 350m. Persevered- but wouldn't have started it in that much rain.,340,536958,7,00:54:26,Seen,Southern Greater Glider,NA,Right,200,27,125,293,Eucalyptus sp,NA,No,NA,NA,Sitting in top foliage of big E. fastigata. Hard to see- mostly very bright eyeshine
5,Arthur Rylah Institute,27,ARI,135,NA,109962,BBRR-22,340,536945,0,338,536943,BBRR-22,NA,15/4/2021,22:11:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,7,339,536944,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:10:36,Road transect- did 10 min/100m. Did transect 'backwards'- from end pt to start pt. Site looks unburnt?,340,536945,1,22:24:52,Seen,Mountain Brush-tailed Possum,NA,Left,192,15,281,132,Acacia sp.,NA,Yes,NA,NA,Sitting in open on dilver wattle brancg- staring me down
5,Arthur Rylah Institute,27,ARI,135,NA,109962,BBRR-22,340,536946,0,338,536943,BBRR-22,NA,15/4/2021,22:11:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,7,339,536944,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:10:36,Road transect- did 10 min/100m. Did transect 'backwards'- from end pt to start pt. Site looks unburnt?,340,536946,2,22:33:51,Seen,Southern Greater Glider,NA,Left,193,16,295,194,Eucalyptus sp,NA,Yes,NA,NA,2 GGs- sitting ~5m apart in big E. fastigata with broken bits. Both B&W. Tree is right next to rd.
5,Arthur Rylah Institute,27,ARI,135,NA,109962,BBRR-22,340,536947,0,338,536943,BBRR-22,NA,15/4/2021,22:11:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,7,339,536944,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:10:36,Road transect- did 10 min/100m. Did transect 'backwards'- from end pt to start pt. Site looks unburnt?,340,536947,3,22:35:58,Seen,Southern Greater Glider,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,This is 2nd indiv
5,Arthur Rylah Institute,27,ARI,135,NA,109962,BBRR-22,340,536948,0,338,536943,BBRR-22,NA,15/4/2021,22:11:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,7,339,536944,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:10:36,Road transect- did 10 min/100m. Did transect 'backwards'- from end pt to start pt. Site looks unburnt?,340,536948,4,22:45:36,Seen,Mountain Brush-tailed Possum,NA,Left,194,10,306,276,NA,NA,Yes,NA,NA,Heard after I'd passed it- saw moving- went back to take measurements. Was in broad-leaved small tree (mock olive?)
5,Arthur Rylah Institute,27,ARI,135,NA,109962,BBRR-22,340,536949,0,338,536943,BBRR-22,NA,15/4/2021,22:11:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,7,339,536944,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:10:36,Road transect- did 10 min/100m. Did transect 'backwards'- from end pt to start pt. Site looks unburnt?,340,536949,5,23:09:28,Seen,Southern Greater Glider,NA,Left,195,10,283,500,Eucalyptus sp,NA,Yes,NA,NA,High in E. fastigata. B&W
5,Arthur Rylah Institute,27,ARI,135,NA,109961,BBRR-39,340,536942,0,338,536940,BBRR-39,NA,15/4/2021,19:30:09,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,7,339,536941,76-100%,51-75%,0-25%,51-75%,0-25%,76-100%,20:45:31,NA,340,536942,1,19:55:54,Seen,Feather-tailed Glider,NA,Right,189,10,243,124,Gum sp.,NA,No,NA,NA,Didn't get good look. Thought was falling leaf but then went sideways- landed on young euc trunk and moved out of light. Tiny- smaller than sugar glider. Must be FTG.
5,Arthur Rylah Institute,27,ARI,135,NA,109960,BBRR-44,340,536937,0,338,536935,BBRR-44,NA,15/4/2021,01:00:16,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,7,339,536936,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:51:24,Road transect so did 10 min/100m. Very open- still and quiet. High severity burnt. Logging RG on E side of rd. 2 bobucks heard calling from end of transect- after finished surveying. Normal stuttering call then screeching- like fighting. Rach saw &  recorded. Boobook also heard after i finished.,340,536937,1,01:13:52,Heard,Mountain Brush-tailed Possum,NA,Left,185,45,264,169,Acacia sp.,NA,Yes,NA,NA,Climbing around in dead Acacia. Eventually saw it after hearing it clambouring about. Different indiv to the one heard during owl survey.
5,Arthur Rylah Institute,27,ARI,135,NA,109960,BBRR-44,340,536938,0,338,536935,BBRR-44,NA,15/4/2021,01:00:16,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,7,339,536936,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:51:24,Road transect so did 10 min/100m. Very open- still and quiet. High severity burnt. Logging RG on E side of rd. 2 bobucks heard calling from end of transect- after finished surveying. Normal stuttering call then screeching- like fighting. Rach saw &  recorded. Boobook also heard after i finished.,340,536938,2,01:37:55,Heard,Other,Swamp wallaby,Left,186,NA,NA,355,NA,NA,NA,NA,NA,Big defensive thumps
5,Arthur Rylah Institute,27,ARI,135,NA,109960,BBRR-44,340,536939,0,338,536935,BBRR-44,NA,15/4/2021,01:00:16,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,7,339,536936,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,01:51:24,Road transect so did 10 min/100m. Very open- still and quiet. High severity burnt. Logging RG on E side of rd. 2 bobucks heard calling from end of transect- after finished surveying. Normal stuttering call then screeching- like fighting. Rach saw &  recorded. Boobook also heard after i finished.,340,536939,3,01:50:03,Seen,Other,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,Seven kookaburras roosting above transect end point- huddled in three groups- heads tucked in. Use transect end pt.
5,Arthur Rylah Institute,27,ARI,135,NA,109959,BBRR-40,340,536934,0,338,536932,BBRR-40,NA,14/4/2021,19:25:02,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,9,339,536933,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:20:40,Quite still- starry. Quiet- not even a boobook calling. Road transect so did 10 min/100m.,340,536934,1,20:13:54,Seen,Southern Greater Glider,NA,Right,181,1,195,450,Euc sp 1,NA,Yes,NA,NA,Sitting in top gum-barked branch of a E. fastigata right on the track. B&W. Saw from approx. 30m away- took measurements when at tree trunk.
5,Arthur Rylah Institute,27,ARI,135,NA,109958,BBRR-41,340,536930,0,338,536928,BBRR-41,NA,14/4/2021,22:00:59,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,5,339,536929,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:15:56,Heard SG before i started. Rach recorded it,340,536930,1,22:21:44,Heard,Powerful Owl,NA,Right,182,250,165,143,NA,NA,Yes,NA,NA,Calling repeatedly- faily high-pitched. Must be 200-300m away?
5,Arthur Rylah Institute,27,ARI,135,NA,109958,BBRR-41,340,536931,0,338,536928,BBRR-41,NA,14/4/2021,22:00:59,Louise Durkin,NA,2,Thr. Sp. 4,Cloud nil or light@-@Fine@-@Vis - Dark@-@Wind nil or light,5,339,536929,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:15:56,Heard SG before i started. Rach recorded it,340,536931,2,22:39:00,Heard,Southern Boobook,NA,Right,183,NA,NA,264,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109955,BBRR-37,340,536922,0,338,536920,BBRR-37,NA,12/4/2021,19:54:49,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,6,339,536921,76-100%,76-100%,51-75%,76-100%,51-75%,76-100%,21:13:38,NA,340,536922,1,20:53:20,Heard,Mountain Brush-tailed Possum,NA,Right,179,70,75,384,Unknown,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109955,BBRR-37,340,536923,0,338,536920,BBRR-37,NA,12/4/2021,19:54:49,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,6,339,536921,76-100%,76-100%,51-75%,76-100%,51-75%,76-100%,21:13:38,NA,340,536923,2,21:17:28,Heard,Yellow-bellied Glider,NA,Left,180,90,220,500,NA,NA,Yes,NA,NA,Heard after completed SL.
5,Arthur Rylah Institute,27,ARI,135,NA,109954,BBRR-38,340,536918,0,338,536916,BBRR-38,NA,12/4/2021,23:15:19,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536917,76-100%,76-100%,76-100%,76-100%,51-75%,51-75%,00:29:36,Waypoint 183 marks gum species YBG feed tree.,340,536918,1,23:28:02,Heard,Southern Boobook,NA,Right,181,100,330,99,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109954,BBRR-38,340,536919,0,338,536916,BBRR-38,NA,12/4/2021,23:15:19,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536917,76-100%,76-100%,76-100%,76-100%,51-75%,51-75%,00:29:36,Waypoint 183 marks gum species YBG feed tree.,340,536919,2,00:12:53,Heard,Southern Boobook,NA,Right,182,180,240,399,NA,NA,Yes,NA,NA,Could be same as previous individual.
5,Arthur Rylah Institute,27,ARI,135,NA,109953,BBRR-42,340,536912,0,338,536910,BBRR-42,NA,13/4/2021,19:35:00,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud full cover@-@Vis - Dark,10,339,536911,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:58:21,NA,340,536912,1,19:42:03,Heard,Southern Boobook,NA,Left,189,170,244,51,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109953,BBRR-42,340,536913,0,338,536910,BBRR-42,NA,13/4/2021,19:35:00,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud full cover@-@Vis - Dark,10,339,536911,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:58:21,NA,340,536913,2,19:53:08,Seen,Southern Greater Glider,NA,Right,190,18,11,122,Peppermint sp.,NA,No,NA,NA,Black and white. Likely croajingolensis.
5,Arthur Rylah Institute,27,ARI,135,NA,109953,BBRR-42,340,536914,0,338,536910,BBRR-42,NA,13/4/2021,19:35:00,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud full cover@-@Vis - Dark,10,339,536911,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:58:21,NA,340,536914,3+4,20:12:32,Seen,Southern Greater Glider,NA,Right,191,24,355,230,E. croajingolensis,NA,Yes,NA,NA,Two individuals. Both mostly black with faint white chest blaze. Adorable. Almost sitting on top of one another. Looked like top one licking/grooming the other???s head. It???s love.
5,Arthur Rylah Institute,27,ARI,135,NA,109953,BBRR-42,340,536915,0,338,536910,BBRR-42,NA,13/4/2021,19:35:00,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud full cover@-@Vis - Dark,10,339,536911,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:58:21,NA,340,536915,5,20:33:33,Seen,Southern Greater Glider,NA,Left,192,24,180,318,Gum sp.,NA,Yes,NA,NA,Small black individual with narrow white chest blaze. Moving around- heard it glide away.
5,Arthur Rylah Institute,27,ARI,135,NA,109952,BBRR-43,340,536906,0,338,536904,BBRR-43,NA,13/4/2021,22:55:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind moderate@-@Fine@-@Cloud full cover@-@Vis - Dark,9,339,536905,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:21:43,NA,340,536906,1,22:55:15,Seen,Southern Greater Glider,NA,Right,196,26,5,0,Peppermint sp.,NA,No,NA,NA,Same individual as seen during CP spotlight.
5,Arthur Rylah Institute,27,ARI,135,NA,109952,BBRR-43,340,536907,0,338,536904,BBRR-43,NA,13/4/2021,22:55:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind moderate@-@Fine@-@Cloud full cover@-@Vis - Dark,9,339,536905,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:21:43,NA,340,536907,2,23:13:06,Seen,Common Brush-tailed Possum,NA,Right,197,17,51,89,Peppermint sp.,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109952,BBRR-43,340,536908,0,338,536904,BBRR-43,NA,13/4/2021,22:55:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind moderate@-@Fine@-@Cloud full cover@-@Vis - Dark,9,339,536905,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:21:43,NA,340,536908,3,00:09:52,Seen,Southern Greater Glider,NA,Left,198,13,225,477,Gum sp.,NA,Yes,NA,NA,Very pale grey with white chest. Majestic.
5,Arthur Rylah Institute,27,ARI,135,NA,109952,BBRR-43,340,536909,0,338,536904,BBRR-43,NA,13/4/2021,22:55:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind moderate@-@Fine@-@Cloud full cover@-@Vis - Dark,9,339,536905,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:21:43,NA,340,536909,4,00:18:52,Seen,Southern Greater Glider,NA,Right,199,43,39,498,Gum sp.,NA,No,NA,NA,Black and white
5,Arthur Rylah Institute,27,ARI,135,NA,109951,BBRR-40,340,536900,0,338,536898,BBRR-40,NA,14/4/2021,19:13:35,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,536899,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:13:11,Along track.,340,536900,1,19:31:07,Heard,Mountain Brush-tailed Possum,NA,Left,204,120,9,180,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109951,BBRR-40,340,536901,0,338,536898,BBRR-40,NA,14/4/2021,19:13:35,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,536899,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:13:11,Along track.,340,536901,2,19:42:19,Seen,Mountain Brush-tailed Possum,NA,Right,205,16,222,280,NA,NA,No,NA,NA,5m up a dead Acacia.
5,Arthur Rylah Institute,27,ARI,135,NA,109951,BBRR-40,340,536902,0,338,536898,BBRR-40,NA,14/4/2021,19:13:35,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,536899,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:13:11,Along track.,340,536902,3,20:04:38,Seen,Southern Greater Glider,NA,Right,206,1,220,450,NA,NA,Yes,NA,NA,In a fastiga. B/W.
5,Arthur Rylah Institute,27,ARI,135,NA,109951,BBRR-40,340,536903,0,338,536898,BBRR-40,NA,14/4/2021,19:13:35,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,9,339,536899,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:13:11,Along track.,340,536903,4,20:19:50,Heard,Mountain Brush-tailed Possum,NA,Left,207,110,126,500,NA,NA,No,NA,NA,Heard after completed SL.
5,Arthur Rylah Institute,27,ARI,135,NA,109950,BBRR-41,340,536896,0,338,536894,BBRR-41,NA,14/4/2021,21:44:30,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536895,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:01:00,NA,340,536896,1,21:55:00,Heard,Powerful Owl,NA,Right,209,300,210,72,NA,NA,Yes,NA,NA,Heard a faint and distant PO which set the sugar glider calling. Bearing may be a bit skewiff as only just detected it. Will hopefully hear it again. I second guessed it and thought maybe I just made it up in my brain but Louise heard it a bit later on YAY.
5,Arthur Rylah Institute,27,ARI,135,NA,109950,BBRR-41,340,536897,0,338,536894,BBRR-41,NA,14/4/2021,21:44:30,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536895,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:01:00,NA,340,536897,2,21:56:25,Heard,Sugar Glider,NA,Right,209,100,198,72,NA,NA,No,NA,NA,Called in response to PO.
5,Arthur Rylah Institute,27,ARI,135,NA,109949,BBRR-44,340,536889,0,338,536887,BBRR-44,NA,15/4/2021,01:10:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536888,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:12:14,NA,340,536889,1,01:17:28,Heard,Australian Owlet-nightjar,NA,Right,211,90,195,60,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109949,BBRR-44,340,536890,0,338,536887,BBRR-44,NA,15/4/2021,01:10:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536888,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:12:14,NA,340,536890,2,01:23:39,Seen,Mountain Brush-tailed Possum,NA,Left,212,38,315,121,NA,NA,Yes,NA,NA,In dead Acacia
5,Arthur Rylah Institute,27,ARI,135,NA,109949,BBRR-44,340,536891,0,338,536887,BBRR-44,NA,15/4/2021,01:10:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536888,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:12:14,NA,340,536891,3,01:56:00,Heard,Southern Boobook,NA,Right,214,130,241,403,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109949,BBRR-44,340,536892,0,338,536887,BBRR-44,NA,15/4/2021,01:10:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536888,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:12:14,NA,340,536892,4,02:07:50,Heard@-@Seen,Mountain Brush-tailed Possum,NA,Right,216,37,128,490,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109949,BBRR-44,340,536893,0,338,536887,BBRR-44,NA,15/4/2021,01:10:10,Other,Rachael Bartlett,2,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536888,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,02:12:14,NA,340,536893,5,02:07:50,Heard@-@Seen,Mountain Brush-tailed Possum,NA,Right,216,37,128,490,NA,NA,No,NA,NA,In same tree as previous
5,Arthur Rylah Institute,27,ARI,135,NA,109948,BBRR-39,340,536882,0,338,536880,BBRR-39,NA,15/4/2021,19:05:24,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,7,339,536881,76-100%,76-100%,26-50%,51-75%,26-50%,51-75%,20:38:05,NA,340,536882,1,19:08:20,Seen,Mountain Brush-tailed Possum,NA,Left,219,55,313,4,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109948,BBRR-39,340,536883,0,338,536880,BBRR-39,NA,15/4/2021,19:05:24,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,7,339,536881,76-100%,76-100%,26-50%,51-75%,26-50%,51-75%,20:38:05,NA,340,536883,2,19:10:48,Heard,Sugar Glider,NA,Right,219,90,190,5,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109948,BBRR-39,340,536884,0,338,536880,BBRR-39,NA,15/4/2021,19:05:24,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,7,339,536881,76-100%,76-100%,26-50%,51-75%,26-50%,51-75%,20:38:05,NA,340,536884,3,19:13:22,Heard,Southern Boobook,NA,Left,220,90,25,19,NA,NA,No,NA,NA,Could be same as individual heard during CP.
5,Arthur Rylah Institute,27,ARI,135,NA,109948,BBRR-39,340,536885,0,338,536880,BBRR-39,NA,15/4/2021,19:05:24,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,7,339,536881,76-100%,76-100%,26-50%,51-75%,26-50%,51-75%,20:38:05,NA,340,536885,4,19:48:21,Seen,Mountain Brush-tailed Possum,NA,Left,221,11,46,223,NA,NA,No,NA,NA,At ground level at base of dead Acacia in dry dead shrubby mess.
